class,text
0,"วันนี้ได้ไปทานอาหารที่ Sizzler สาขาเซ็นทรัล ปิ่นเกล้ามาได้สั่งน้ำชามะนาว Refill ได้น้ำชามะนาว 1 แก้ว + 1 เหยือก ซึ่งพอทานหมดพนักงานบอกว่าไม่สามารถเติมได้แล้วเพราะเหยือกที่ให้มาคือ Refill ผมว่าถ้าจะให้ทานในปริมาณจำกัดแบบนี้ยกเลิกคำว่า ""Refill"" เถอะครับ เพราะคนเค้าจะเข้าใจว่าเติมเท่าไหร่ กี่ครั้งก็ได้ ปล.นี่เป็นครั้งที่ 2 แล้วที่เจอแบบนี้ ก่อนสั่งถามพนักงานแล้วนะครับ ว่า Refill ใช่ไหม พนักงานตอบว่าใช่จึงสั่งมาครับ"
0,เมื่อวันเสาร์ที่5 มี.ค. 59 ช่วงประมาณ4-5โมงเย็น ไปกินซีสเลอร์ที่สาขาเซ็นทรัลเวิล์ด ก็ได้กินซุปต้มยำไก่เหมือนทุกครั้ง แต่ครั้งนี้พบว่าไก่ที่ใส่ในซุปจะแตกต่างจากเดิมคือ เป็นไก่สเต็กที่นำมาหั่นเป็นชิ้นสี่เหลี่ยมเล็กๆ ไม่แน่ใจว่าเป็นสูตรใหม่ของทางร้านหรืออย่างไร ด้วยความสงสัยจึงได้สอบถามไปยังซีสเลอร์ แต่จนบัดนี้ยังไม่ได้รับคำตอบเลย จนท.แจ้งว่ากำลังติดตามเรื่องให้ ใช้เวลากว่าหนึ่งอาทิตย์แล้ว(แค่สอบถามข้อเท็จจริงไปยังสาขา)ยังไม่มีความคืบหน้า จึงอยากถามลูกค้าท่านอื่นๆว่าใครเคยเจอแบบนี้บ้างหรือเปล่าคับ
0,วันนี้ที่สาขาเดอะมอลล์โคราชพนักงานรับออเดอร์บริการไม่ประทับใจเลยคะ สายตามองลูกค้าดูถูกมากคะ น้ำเสียงห้วนมาก คำพูดไม่ไพเราะเลยคะ อยากทำงานบริการ สายตา คำพูดควรให้เกียรติลูกค้าทั้งต่อหน้าและลับหลังนะคะ แต่พนักงงานเสริฟคนอื่นๆบริการดี มีมารยาท น่ารักทุกคนคะ ยกเว้นคนเดียว คนรับออเดอร์ ปลาเน่าตัวเดียว เหม็นไปทั้งคลองนะคะ
0,วันนี้ไปทานที่สาขาฟิวเจอร์ฟาร์คชั้นล่าง ครั้งที่แล้วเจอหนอนในผัก ผักนี่คงปลอยสารดีมากค่ะ ส่วนวันนี้เจอแมลงชนิดนึงเดินเกาะอยู่ตรงขอบบาร์ กลัวว่ามันจะลงไปในอาหาร ลูกค้าท่านอื่นอาจจะรู้สึกไม่ดีได้ ควรปรับปรุงเรื่องสุขอนามัยด้วยค่ะ ส่วนสาขาที่อยู่ในzpell พนักงานบริการดีมากค่ะ เรากินsizler บ่อยมาก เจอตัวอะไรก็ไม่สะท้านเลย brand loyalty มากกกกกก ครั้งน่าจะเจอตัวอะไรอีกดี...
0,ไปกินมาเมื่อวานรู้สึกว่ามาตรฐานต่ำลงมาก อาหารรายการลดลงเยอะมาก ซุปใสแจ๋วใม่มีความข้น รู้สึกผิดหวัง อาหารแพงขึ้นไม่ว่าแต่จะทำให้ดีขึ้นได้ไหม เอาsizzlerของฉันคืนมา :(
0,อยากให้ปรับปรุงในเรื่องของการบริการมากๆ โดยเฉพาะพนักงาน ไปกินมาทั้ง 2 ที่คือเป็นเหมือนกันหมด ทั้งสาขา seacon square และ central bangna ส่วนรสชาติของอาหารใช้ได้ อร่อย สะอาด
0,สลัดบาร์ของน้อยลงเยอะเลย เมื่อก่อนมีหลากหลายกว่านี้
0,"วันนี้ไปกิน Sizzler สาขา Central Festivalเชียงใหม่ เดินกันไป 4 คนพ่อแม่ลูกเล็ก พนักงานหน้าบึ้งใส่ งง แล้วพอไปนั่งที่แล้ว ไม่รู้ว่านางถือเมนูตามมา เราก็รอน้องพนง. มาเช็ดโต๊ะเพราะตอนเดินเข้ามาเห็นแว้บๆ เค้าเพิ่งเก็บโต๊ะ สักพักก็มีมาเช็ด สามีก็เกรงใจพนง.หน้าหงิกคนนั้น เลยขอเมนูมาถือเองแล้วจะดูเอง ระหว่างนี้ทุกคนยืนรอให้โต๊ะเสร็จ นางก็ยื่นให้หน้าบึ้งแล้วเดินออกไปเลยสามีงง ส่ายหัวกับเรา ปกติฮีจะไม่ค่อยสนใจใครนะเราเลยบ่นกับน้องผช.ที่เช็ดโต๊ะ ว่าหน้าตาไม่รับแขกเลย ไม่ต้องให้มารับออเดอร์นะ ไม่เจริญตา เสียอารมณ์จริงๆต้องปรับใจ ปรับอารมณ์ เพราะตั้งใจมากินมากสาขานี้มากินไม่บ่อย แต่ที่สาขาแอร์พอร์ตพลาซ่าบ่อยกว่าแต่ครั้งนี้ สามีบอกไปกินสาขานี้เหอะใกล้บ้านน้อง พนง.ผช. ก็ได้แต่ยิ้มๆ ไม่พูดไรถ้าเป็นแบบนี้ ไม่พร้อมรับแขกไปทำงานในครัวหรือลาหยุดดีกว่ามั้ยเนี่ยพนง. ผญ. ผอมๆ ตาตี่ หน้าบูด สาขาเซ็นทรัลเฟสติวัลเชียงใหม่ ไร้มารยาทที่สุด"
0,"สาขาเซ็นทรัลภูเก็ตคะ อยากทราบว่าสาขานี้ทำไมไม่มีผักขมคะ ตอนแรกนึกว่าไม่มีแค่วันนั้นวันเดียว แต่หลังจากนั่นไปทานก็ไม่มีตลอด คือ ผักขมไม่สามารถข้ามมาเกาะภูเก็ตได้หรอคะ??..ส่วนพนักงาน ตอนมาต้อนรับมาที่โต๊ะ กับรับออเดอร์ ดีมากๆ แต่หลังจากนั้น พยายามเรียกให้เก็บจานให้เติมน้ำ ไม่มาหา ไม่เดินผ่านสักคน พยามยามมองหา ก็ไม่มา คือถ้าเป็นอย่างนี้ เวลาจะจ่ายเงินขอเดินผ่านออกจากร้านไปเลยได้ไหม ไหนๆก็ไม่อยากมองลูกค้าอยู่แล้ว ขอบคุณคะ"
1,เซ็นทรัลบางนา อาหารอร่อย ค่อยเติมตลอด พนักงานบริการดี๊ดี น่ารักขยันยิ้มแย้มทุกคนเลย อะไรก็ตามจะดีได้ก็ต้องร่วมมือกันทุกคน เลิศจ้า เดี๋ยวไปกินอีกนะ
1,เมื่อวานไปสาขา sq1 มาคะ โดยรวมๆแล้วประดับใจคะเกินความคาดหวังเพราะเห็นรีวิวไม่เยอะ แต่พอได้ลองเข้าไปใช้บริการด้วยตัวเอง กับรู้สึกว่าโอเคมากเลยคะ อาจจะมีบางที่อาหารตรงสลัดบาร์หมด ซุปหมด แต่ก็ไม่เป็นไรคะ เพราะเข้าใจว่า ลูกค้าเยอะพนักงานก็ทำงานไม่ทัน แต่น่าจะรับสมัครพนักงานมายิ่งขึ้นคะ เพราะพื้นที่เยอะคนก็เยอะ พนักงานไม่เพียงพอต่อความต้องการของลูกค้า แต่รวมๆแล้วโอเคเลยคะ
1,สาขาซีคอนสแควร์ บริการดีมากค่ะ พนักงานน่ารักทุกคน แก้วโค้กรีฟิวไม่เคยว่าง เติมตลอด เป็นสาขาที่บริการดีที่สุด. เท่าที่เคยไปหลายๆสาขา ยกนิ้วให้เลยค่ะ
1,สาขาเดอะมอลบางแค ไปทุกครั้งดีทุกครั้งค่ะ ขอให้รักษามาตรฐานไว้ ลูกค้าไม่หายแน่นอนค่ะ แต่ก็เห็นแน่นตลอดน๊า
1,พนักงานสาขาแหลมทอง ระยอง บริการดีมาก สุภาพมาก ไปทานกับแฟนทุกเดือน ทานคนเดียวก็บ่อย เจอพนักงานยิ้มแย้มทุกครั้ง ขอชมเชยนะค่ะ อยากให้คำชมไปถึงน้องๆ ค่ะ
1,สาขาฟิวเจอร์พาร์ครังสิต มาทานบ่อยๆ ประทับใจทุกครั้ง พนักงานบริการดีครับ โดยเฉพาะน้องที่เป็นทอมตัวเล็กๆ(ขออภัยไม่ทราบชื่อจริงๆครับ) พูดจาไพเราะทุกครั้งที่คุยกับลูกค้า อาหารอร่อยด้วยครับ
1,ขอชื่นชมการบริการของสาขา Zpell รังสิตค่ะ พนักงานยิ้มแย้ม และใส่ใจลูกค้ามาก
1,บรรยากาศดี บริการประทับใจ ที่สาขา เซ็นทรัลชลบุรี ครับ ชอบๆ
1,"สาขาเดอะมอลล์ท่าพระ น่ารักมากกกกกก #พนักงานยิ้มแย้มทุกคนเลยค่ะ"
1,อยากให้มาเปิดดที่ จ ฉะเชิงเทรามากๆครับ จะมาทานประจำ
1,"สาขาเซนทรัลภูเก็ต พนักงานน่ารักมากกกก ทุกคนเลย ไปทานคนเดียว รู้สึกอบอุ่นมากๆค่ะ พนักงานให้เกียรติลูกค้ามาก ถ้าเดินสวนกัน พนักงานจะหยุดแล้วให้ลูกค้าเดินก่อน ด้วยสีหน้ายิ้มแย้ม ดีมากๆ เรานั่งสังเกตุตอนนั่งทาน ไม่นึกว่าจะเก็บรายละเอียดดีขนาดนี้ น่ารักมาค่ะ น่ากลับไปทานอีก ไปคนเดียวก็ยังรู้สึกอบอุ่นค่ะ"
1,เป็นที่ชื่นชอบสำหรับเด็กๆบ้านนี้ ที่sizzlerสาขาซีคอน ศรีนครินทร์ บริการดี ไปทีไรไม่เคยผิดหวัง ส่วนตัวชอบซุบ กับชีสโทสมว๊ากกก
1,ใช้สิทธิทานฟรีเดือนเกิดมาค่ะ อร่อยมาก พนักงานดูแลดีค่ะ ไม่ได้มีความรู้สึกว่าเรามาทานฟรี ผักสลัดและผลไม้สดดีค่ะ โดยรวมดีมากๆค่ะ
1,วันนี้ไปทานมาที่สาขาThe riverside ตรงเจริญนครบริการดีมากๆๆๆ ชื่นชมจริงๆ เอาใจใส่ลูกค้า ยิ้มแย้มไม่ได้ทำแค่โต๊ะเดียวแต่ทำกับลูกค้าทุกๆโต๊ะในการรับอาหารแนะนำโปรโมชั่นให้ลูกค้าที่มาเป็นครอบครัวได้ดี และสลัดบาร์ทุกอย่างสะอาด มีการเติมตลอดเวลา พอใจมากๆค่ะสงสัยต้องไปทานบ่อยๆซะแล้ว
1,ชอบค่ะ สลัดบาร์มีหลากหลายมากกกก ผักหลากหลายชนิดจากโครงการหลวง มั่นใจได้ว่าสดสะอาด น้ำสลัดก็มีหลากหลายชนิดรสชาดยอดเยี่ยม ซุปก็อร่อยมีซุปเห็ด ซุปต้มยำ ซุปเยื่อไผ่ ซุปทูน่า ค่ะ ชอบค่ะ
1,เมื่อวานไปสาขาเซ็นทรัลพระราม 2 พนักงานบริการดีมาก ช่วงเทศสงกานต์ลูกค้ามาใช้บริการเยอะมาก แต่พนักงานทุกคนให้บริการอย่างยิ้มแย้มและรวดเร็ว น่ารักทุกคนเลยค่ะ
1,ผมชอบอาหารสไตล์นี้มากครับ เป็นคนชอบลิ้มลองรสชาติอาหารทั่วๆไป และแปลกใหม่ๆครับ
1,ชอบกินสลัดกับซุปเห็ดมากๆ ตอนตั้งครรภ์สามีพาไปกินเดือนละครั้งเลย
1,พาลูกสาวมาทานที่เซ็นทรัลพระรามสอง ชอบมาก และขอขอบคุณพี่พนักงานผู้หญิงนะครับ ดูจากป้ายชื่อ พี่สมบูรณ์ บริการด้วยรอยยิ้มตลอด ขอบคุณครับ
1,สาขาเซนทรัลพระราม2พนักงานน่ารัก บริการดี สลัดบาร์เติมของตลอด ฟินมากประทับจาย*-*
1,อยากทราบว่าสาขาเซ็นทรัลศาลายาจะเปิดเมื่อไหรค่ะ...อยากใช้บริการแล้ว
1,เรารักซิทเลอร์ มากมายๆ อร่อยคุ้ม และบริการดีจุงจิง
1,วันนี้มากินที่ Sizzler สาขา สยามเซ็นเตอร์ ตอน 21.45 Chocolate Moouse หมด ไปขอผู้จัดการร้าน อุส่าห์ไปทำใหม่ในครัวมาให้ บริการดีมากๆครับ
1,ประทับทุกครั้งที่มา ผักสด ชุปมีประโยชน์
1,เพิ่งไปกินกับลูกชาย สเต็กหมูเนื้อนุ่ม อร่อย สลัดมีให้เลือกเยอะมากกกก
1,บรรยากาศดี อาหารสด สะอาด บริการเยี่ยม ถูกใจครับ
1,"สลัดบาร์หลากหลายสะอาด อร่อย มีโปรบ่อยเลิฟ เลิฟค้าาา...☆*:.｡. o(≧▽≦)o .｡.:*☆"
1,บรรยากาศดีค่ะ  อาหารอร่อย สะอาด โปรโมชั่นก็คุ้มสุดๆ แวะมาทานกันเยอะๆนะค้าา
1,"วันอาทิตย์ 5.2.2560ไปทานที่เซ็นทรัลเวสเกตบริการดี ลูกค้าเยอะมาก"
1,เพิ่งทานเสร็จเมื่อกี้เลยค่ะ ที่สาขาพระรามสอง พนักงานผู้หญิงวัยรุ่นที่หน้าตาดีดีหน่อย ขาวขาวหมวยหมวยๆ นิด บริการดีมากเลยค่ะ ถามอะไรเยอะแยะเรียกบ่อยบ่อยก็ไม่ว่า ขอบคุณที่บริการมากๆเลยนะคะ และขอโทษที่รบกวนเยอะไปหน่อยค่า
1,อร่อยนะค่ะ ชอบสลัดบาร์ม๊วกๆ ไปทานที่เซ็นทรัลชลบุรี พนง ผู้ชายท่านนึง สนใจลูกค้ามากๆกระตือรือร้น โดดเด่นกว่าท่านอื่นๆ ฝากชมเรื่องการบริการจากใจ หวังว่า คราวหน้าคงได้รับการบริการที่ดีแบบนี้เรื่อยไปนะค่ะ
1,อยากให้มาเปิดที่ ห้าง lotus ศูนย์การค้าอยุธยาพาร์คคะ อยากกินคะ มีทุกอย่างมาเปิดแล้ว ขาด sizzler นะ มากันเถ๊อะ
1,"ขอบคุณที่ใช้ผักโครงการหลวงอยากให้เพิ่มไปในทุกสาขา"
1,อร่อย ทรงคุณค่า
1,บริการดีทุกสาขาครับ โดยส่วนตัวเราพูดจาดีกับพนักงานด้วย ยิ้มให้พนักงาน รับไหว้พนักงาน แค่นี้ น้องน้องเค้าก็บริการเต็มที่เลยครับ... ห้าดาวเอาไปเลย
1,สุดยอดอาหารคะ
1,ชอบสลัดบาร์ ผักสด และสะอาด ครีมซุปก็อร่อยค่ะ
1,ดีมากเลยค่ะ มีโปรโมชั่นคูปองส่วนลดทุกเดือนเลย ชอบจัง
1,อร่อยสุดๆ..ยิ่งกินกับคนรู้ใจยิ่งอร่อยใช่เลย
1,มาทานที่สาขาเซ็นทรัลเวทเกต พนักงานน่ารักมากทุกคนเลยค่ะ
1,วันนี้มาทาน sizzler สาขา zpell ขอชื่อชมพนักงานชื่อ คุณไพโรจน์ (piroj) มี service mind ทีดี บริการทุกอย่างด้วยหัวใจ ขอให้ทาง sizzler promote พนักงานท่านนี้ให้อยู่ไปนานๆๆ นะคะ พี่เค้าน่ารักมาก
1,ขอชมพนักงาน สาขาเดอะมอท่าพระค่ะ คือดิฉันทำกุญแจและคีย์การ์หล่นหาย จึงได้ลองโทรไปสอบถาม มีพนักงานผู้ชายรับสาย ซึ่งพนักงานคนนั้นดูตั้งใจรับฟังปัญหา ขอไปตรวจสอบและสอบถามพนักงานในสาขาให้ พร้อมขอเบอร์เพื่อติดต่อกลับ แต่ต่อให้ไม่เจอก็ยังคงโทรมาแจ้งและรับปากว่าถ้ามีใครเก็บได้จะรีบติดต่อมา ถึงจะหาไม่เจอแต่ก็ต้องขอบคุณพนักงานท่านนั้นค่ะที่มีใจรักงานบริการอย่างมาก อยากให้บริษัทให้รางวัลแก่สาขาเพื่อเป็นกำลังใจให้พนักงานค่ะ
1,เมื่อวานไปกินที่เดอะมอลบางกะปิมาคะ พนักงานบริการดีใส่ใจลูกค้า
1,"ดีมากค่ะเลิศมากบริการคุณภาพดีมากสินค้าสอบถามได้รับคำแนะนำทุกตัวจ่ะไม่เลิกใช้บริการเลยค่ะสิ่งที่บางคนเจอเข้าใจน่ะค่ะเจอแมลงอย่างงี้เจอนู้นเจอนี้พนักงานเค้ากำหนดไม่ได้หรอกค่ะเราต้องเข้าใจถึงธรรมชาติของมันน่ะค่ะ"
1,"ไม่เคยผิดหวังหรือรู้สึกแย่ในทุกๆครั้งที่พาคุณแม่และแฟนไปรับประทานนะครับชอบมากๆทั้งสองสาขาคือ Sizzler Laemtong Rayongและ Sizzler Central Plaza Rayong เยี่ยมมากๆครับ"
1,"มาทานที่สาขาZpell เป็นประจำมีพนักงานท่านนึง ชอบมาก เวลาที่เค้าบริการ เสมือนมันออกมาจากหัวใจของเค้าเลยจริงๆ ยิ้มรับตั้งแต่ทางเข้า รับออเดอร์ยิ้มพิมพ์ใจ..ชอบๆแอบอ่านป้ายชื่อชื่อคุณ Piroj A. ขอชื่นชมค่ะ"
1,ส่วนตัวไม่ชอบกินขนมปัง แต่จะบอกว่าขนมปังกะเทียมของSizzler อร่อยมากกกกกกกกก ชอบที่สุดๆๆๆ ให้5เลยจ้า
1,"ชอบบบบบบ..มากกกกก ค่ะ สเต็กอร่อยสลัดบาร์สุดยอดมีหลากหลายเมนูเพียบเลย"
1,ทานประจำเวลาไปทานก็ไปเป็นครอบครัว ชอบสลัดบาร์
1,อยากให้sizzler ไปเปิดที่นครสวรรค์บ้างคะ ตอนนี้มีสตาร์บัคแล้ว และอีกอย่างคนนครสวรรค์อยากทานคะ
1,วันนี้มาทานSizzlerสาขาเซ็นทรัลแจ้งวัฒนะอาหารอร่อยบริการดีเยี่ยมประทับใจมากเลยสมัครบัตรสมาชิกไว้มาทานเป็นลูกค้าประจำคะ
1,ขอชมน้อง JIRAYU.A สาขา อเวนิว แจ้งวัฒนะ คะ น้องบริการดีน่ารักมากมีความสุภาพใจเย็น ยิ้มแย้มตลอดเวลาที่ให้บริการ น้องแนะนำให้สมัครบัตรสมาชิก เป็นการเชิญชวนที่ไม่น่าลำคาน แต่ปฏิเสทไม่ได้ ^^ เมื่อตกลงทำสมาชิกกับน้อง น้องดูดีใจมาก เราเลยดีใจไปด้วย พอน้องไปรับออเดอร์โต๊ะอื่นที่ถูกปฏิเสทไม่ทำบัตรสมาชิก น้องก็ยังยิ้มรับและขอบคุณอย่างมีมารยาท ชอบคะ อยากให้ ทาง sizzler รับรู้สิ่งดีๆนี้ และอยากเป็นกำลังใจให้น้อง JIRAYU.A ได้รักษาสิ่งดีๆ แบบนี้ไว้คะ
1,ชอบพนักงานชื่อ สวรรค์ ที่สาขาพาราไดซ์มากค่ะ บริการดี ยิ้มแย้ม ดูใส่ใจลูกค้าทุกโต๊ะ
1,ขอชมเชยคุณ yupin พนักงานสาขา themall งามวงศ์วาน บริการดีมากเลยครับ บริการดีมากครับ บริการด้วยความสุภาพ
1,"วันนี้ได้ไปทานที่สาขาสยามสแควร์วัน พอทานเสร็จลืมโทรศัพท์มือถือไว้ที่โต๊ะ แล้วตอนจะออกจากร้านมีน้องพนักงานวิ่งเอาโทรศัพท์มาให้ ฝากขอบคุณน้องพนักงานด้วยครับ สาขานี้บริการดีทุกคนเลย :)"
1,"มีโอกาสใช้บริการสาขา ""เซนทรัล แอร์พอร์ต เชียงใหม่"" รอบเช้า บริการดีมากค่ะ ยิ้มแย้มแจ่มใส และใส่ใจลูกค้ามาก ๆ ค่ะ..ขอชมจากใจ"
1,สเต๊กบาร์ไม่อั้นชอบตรงนี้แหละค่ะไปทีไรทานไม่ครบสักที
1,"ไปจัดมาวันนี้ที่ Paradise Park อาหารอร่อย สลัดบาร์ดีครับ สด สะอาด อร่อยมีติงนิดหน่อยตรงช้อนตักน้ำสลัด คนก่อนหน้าตักแล้วน้ำสลัดเลอะติดด้าม เราไปจับต่อเลยเหนียวติดมือกันไปแต่รสชาติ,คุณภาพ.ราคา แบบนี้ยังไงก็ต้องกลับไปฝากท้องอีกแน่นอนครับ"
1,ชอบสเต็เนื้อนุ่มและสลัดบาร์ที่มีผักผลไม้และขนมที่หลากหลายมากๆค่ะ
1,"พนักงานสาขาเมเจอร์เอกมัย เซอร์วิสดีมากๆค่ะประทับใจ"
1,ไปทานสเต็กที่สาขาเมกา บางนา สลัดอร่อย สเต็กนุ่ม ซุปอุ่นอร่อย ผลไม้สด บริการดีมาก พนักงานเอาใจใส่ทุกโต๊ะ สถานที่โอ่โถง ยอดมากครับ
1,วันนี้มากินสาขาเดอะมอลล์บางกะปิค่ะ ช่วงบ่ายถึงบ่ายสาม พนักงานต้อนรับยิ้มแย้ม พนักงานเสิร์ฟก็บริการดีสุภาพ พนักงานน่ารักทุกคนเลยค่ะ กินอิ่มแฮปปี้ (มาชมเป็นกำลังใจให้น้องๆ ค่ะ^^)
1,พนักงานที่ central festival chiangmai บริการดีมาก มากินหลายครั้งแล้วประทับใจทุกครั้ง
1,"ประทับใจSizzlerสาขาเซนทรัลระยองมากค่ะบริการดียิ้มแย้มถึงงานเยอะบริการดีชอบค่ะ"
1,ประทับใจทุกครั้งค่ะ พนักงานบริการดี สาขาเซนฯเฟสเชียงใหม่
1,มากินสาขา เซ็นทรัลเฟสติวัล เชียงใหม่ พนักงานบริการดีเยยไม่เหมือน บางที่ที่เคยไปครับ อร่อยถูกใจเช่นเคย
0,มารับออเดอร์ช้าไปนิดนุงค่ะ ^^
0,รสชาติอาหารดีค่ะ แต่พนักบริการแย่ไม่มีมารยาท ทานยังไม่เสร็จมาเช็คบิลโดยไม่เรียก ทั้งสาขาเซ็นทรัลลาดพร้าดและปิ่นเกล้า ช้าด้วย
0,อาหารจานหลักรอนานมาก ถ้าลูกค้าเยอะเมื่อไหร่เหมือนจะเชิญลูกค้าออกจากร้านตลอดเวลา #สาขาแฟชั่นไอซ์แลนด์
0,เมื่อวันที่ 10.07.57 ที่เดอะมอล์ล บางแค เส้นพาสต้า ไม่สุกพอกินเข้าไปมันกรุบๆ เลยเรียกเมเนเจอร์มาบอกว่าเส้นไม่สุกนะ เมเนเจอร์เลยเดินไปตักมาเทส แล้วก็เดินกลับมาถามเราว่าเราไปตักมานานหรือยัง เรากับแฟนเลยบอกว่าคงจะเป็นหม้อที่แล้ว แต่ประเด็นคือทำไมไม่เทสว่ามันสุกหรือยังก่อนเอา ออกมาว่างให้ลูกค้าตักคะ...แค่อยากรู้ !!!
0,เมื่อวานไปทานที่เดอะมอลล์บางแค เสียความรู้สึกมาก พนง.บริการดี แต่แย่ตรงที่สลัดบาร์ผักน้อยมากหมดก็ไม่เติม แล้วอย่างฟักทองอบถามพนง. พนง.บอกไม่มีมาเป็นเดือนแล้วเกือบทุกสาขา แต่ทำไมอาทิตย์ก่อนยังมีเห็นที่สาขาอื่นอยุ่เลย แล้วอย่างซุปต้มยำ ตักไปมีแต่น้ำ เดินมาดู3รอบก็ยังไม่เปลี่ยนหม้อ...รบกวนช่วยดูให้ด้วยนะค่ะ ลูกค้าคนอื่นจะได้ไม่เสียความรู้สึก เพราะถ้าเทียบกับสาขาอื่นที่ไปทานมา สาขานี้แย่สุด บอกตรงๆค่ะ แก้ไขด่วนนะค่ะ!!
0,"เมื่อวานได้ไปทานที่สาขาเซนทรัลพระรามเก้า ได้สั่งอาหารหลายเมนู และขอสั่งห่อกลับบ้าน จานที่ห่อกลับคือ 'Spicy Grilled Chicken and Smoked Pork Sausage' และ 'Pork loin and Smoked Pork Sausage' พร้อมมันบด1ลูก และขนมปัง3แผ่นแต่สิ่งที่พบหลังกลับมาบ้านคือได้ Spicy Grilled Chicken 1 ชิ้นPork Loin 1 ชิ้นSmoked Pork Sausage 1 ชิ้นมันบด 2 ลูกไส้กรอกหายไป1ชิ้นและมันบดก็ได้เกินมาจากจานใครก็ไม่ทราบ รวมทั้งขนมปังก็ไม่ได้กลับมาเลย ลูกค้ามีหน้าที่ต้องตรวจสอบของเองก่อนออกจากร้านทุกครั้งหรือคะ มันบดกับขนมปังดิฉันไม่ได้ติดใจอะไร แต่ไส้กรอกหายไปดิฉันสั่งจานธรรมดาไม่ดีกว่าหรือ จ่ายราคาเต็มไม่โปรโมชั่นยังได้แบบนี้ ถ้าได้สิทธิ์โปรจะเป็นอย่างไร รบกวนพิจารณาเรื่องนี้แล้วปรับปรุงด้วยนะคะ"
0,ราคา ขึ้นอยู่ตลอดแพงขึ้นเรื่อยๆ แต่อาหารแย่ลง salad bar ของก็น้อย ไม่มีการเพิ่มหรือพัฒนา แต่ราคาขึ้นเอา อบชีสก็ไม่มีแล้ว ราคา Salad bar 199 แล้ว แต่ของเหมือนเดิมถ้าเพิ่มหรือพัฒนาจะไม่ว่า
0,สาขาเซนทรัลเฟสติวอลภูเก็ต นอกจากจะให้รอนานถึง 15 นาที แล้วยัง เบะปากใส่ลูกค้า สุดยอดบริการแห่ง service mind เลยครับ sizzler ได้มอบมื้อที่จะจดจำไปอีกนานครับ
0,"วันนี้ตั้งใจมาใช้สิทธิ์ samsung galaxy gift ชุดสเต็กไก่ สวีทแอนด์สไปซี่ + เป๊ปซี่รีฟิล มูลค่า 304 ฟรี เพราะเป็นสิทธิ์ของ curved TV แต่พอมาใช้จริงๆ บอกไม่ร่วมบริการ (สาขาเซ็นทรัลพระราม 9 ) แต่ทำไมในเงื่อนไขไม่แจ้งก่อนว่าสาขานี้ไม่ร่วม เดินเข้ามาก่อนรอคิวก็ถามพนักงานแล้วว่าใช้สิทธิ์ samsung galaxy gift นะ ก็พยักหน้า เราก็รอคิว พอเข้ามานั่งสั่งอาหารข้างในบอกไม่ร่วม คือไร แบบนี้อย่าโฆษณาเลยนะ คุณ sizzler ขาจริงๆ คือก็ใช้สิทธิ์ของร้านอื่นมาก็มาก บอกว่าฟรี ก็ได้หมดทุกร้านนะเข็ดเลยค่ะ"
0,เมื่อวานไปทานกับเพื่อนสาขา siam square one แย่จริงค่ะ สั่งอาหารเมนูสเต๊กไก่ ตามโปรโมชั่นระบุว่าเปลี่ยนเป็นข้าว
0,"วันนี้มาทานSizzler สาขาRiverside ที่เจริญนคร บอกเลยว่าห่วย เริ่มจากการรอคิว ลูกค้าเยอะ อันนี้เราเข้าใจ พอได้โต๊ะนั่ง เริ่มสั่งอาหาร พนักงานรับอาหารก็เหมือนรีบๆให้เราเลือก พอเราเลือกอาหารเสร็จก็ไปตักสลัดบาร์ อาหารที่มุมสลัดบาร์มีน้อยกว่าเมื่อก่อนอย่างเห็นได้ชัด บางอย่างก็หมด มาเติมกันไม่ทัน กลับมาที่โต๊ะ พออาหารที่สั่งไปมาเสริฟ อาหารก็ไม่ร้อน เหมือนกับทำทิ้งไว้ การจัดจานก็เหมือนเอาเศษผักมาวางกองๆไว้ให้นิดนึง บอกเลยว่า ""ลาก่อน"" ร้านอาหารราคาแพง แต่คุณภาพแย่"
0,"วันนี้ไปใช้บริการที่สาขาเมกาบางนา ขอให้พนักงานช่วยอบผัมโขมและชีสที่ตักใส่ถ้วยให้ แต่เราไม่รู้มาก่อนว่าทางร้านได้ยกเลิกบริการนี้แล้วพนักงาน2ท่านแรกเดินหนีไปโดยไม่ตอบคำถามใดๆ เราก็บอกพนักงานคนที่3 ที่น่าจะเป็นระดับหัวหน้าว่ารบกวนช่วยอบผักโขมและชีสในถ้วยนี้ให้ดิชั้นหน่อยพนักงานท่านนั้นยิ้มเหยียดๆแล้วบอกเราว่าทางร้านยกเลิกบริการนี้แล้ว เราก็บอกว่าแล้วจะให้ทำยังไง เราตักมาแล้ว แต่พนักงานท่านนั้นก้อไม่ได้สนใจ และเดินจากไปโดยมิได้ตอบคำถาม. ปล่อยให้เรายืนเคว้งอยู่ตรงนั้น"
